t_rel,state_stamp,x,y,z,vx,vy,vz
8.784868,1783997365.955298,4.915218,-0.250222,0.511392,0.710660,-0.585060,-0.646649
8.793717,1783997365.965260,4.922460,-0.256439,0.505413,0.705034,-0.608519,-0.653105
8.803715,1783997365.975429,4.929638,-0.262870,0.499355,0.698480,-0.631150,-0.657851
8.816368,1783997365.986954,4.937913,-0.270625,0.492182,0.687640,-0.655108,-0.660185
8.826502,1783997365.996144,4.944750,-0.277336,0.486360,0.676220,-0.672454,-0.659635
8.836418,1783997366.006091,4.951545,-0.284239,0.480282,0.663030,-0.686576,-0.661034
8.847753,1783997366.016077,4.958190,-0.291209,0.474212,0.647150,-0.696396,-0.662973
8.860043,1783997366.026641,4.964713,-0.298270,0.467915,0.628671,-0.701551,-0.667218
8.870099,1783997366.036152,4.971090,-0.305369,0.461487,0.607271,-0.701677,-0.672749
8.880677,1783997366.046188,4.977188,-0.312353,0.454975,0.582343,-0.695750,-0.679221
8.890826,1783997366.056223,4.982999,-0.319158,0.448431,0.554137,-0.683658,-0.686665
8.900737,1783997366.066413,4.988533,-0.325828,0.441669,0.523216,-0.665898,-0.697093
8.911436,1783997366.076635,4.993727,-0.332195,0.434838,0.489784,-0.642227,-0.709671
8.921930,1783997366.086950,4.998527,-0.338274,0.427855,0.454098,-0.613386,-0.725187
8.931957,1783997366.098669,5.007417,-0.349846,0.412627,0.374865,-0.538986,-0.767522
8.941985,1783997366.108027,5.011104,-0.354662,0.405077,0.335987,-0.497906,-0.791428
8.953795,1783997366.117301,5.014376,-0.359264,0.397075,0.296303,-0.455676,-0.819233
8.965732,1783997366.135639,5.017217,-0.363200,0.389169,0.256016,-0.410473,-0.845325
8.975784,1783997366.146031,5.019684,-0.366634,0.381122,0.215704,-0.363913,-0.871029
8.985958,1783997366.155669,5.021816,-0.369735,0.372606,0.175863,-0.317677,-0.898290
8.997285,1783997366.165160,5.023598,-0.372358,0.363969,0.136304,-0.271181,-0.922999
9.007346,1783997366.177051,5.025059,-0.374615,0.354984,0.097354,-0.225556,-0.945846
9.017419,1783997366.187034,5.026201,-0.376515,0.345701,0.059371,-0.181552,-0.965846
9.029310,1783997366.197103,5.027042,-0.378210,0.335233,0.019290,-0.136356,-0.984839
9.039463,1783997366.209171,5.027609,-0.379421,0.325707,-0.012942,-0.100072,-0.998668
9.049520,1783997366.217067,5.027670,-0.380340,0.315908,-0.043718,-0.068223,-1.012116
9.060127,1783997366.227090,5.027654,-0.381108,0.305902,-0.069189,-0.042435,-1.024379
9.070791,1783997366.237073,5.027309,-0.381655,0.295913,-0.091821,-0.021553,-1.034251
9.081630,1783997366.247047,5.026714,-0.382024,0.286103,-0.111182,-0.005627,-1.040790
9.091924,1783997366.257065,5.025969,-0.382298,0.276545,-0.126620,0.005019,-1.043911
9.103744,1783997366.269057,5.024471,-0.383010,0.258298,-0.143374,0.008586,-1.041239
9.114136,1783997366.279023,5.023588,-0.383409,0.249045,-0.145649,0.002775,-1.040396
9.125066,1783997366.289399,5.022822,-0.384013,0.240093,-0.143191,-0.008414,-1.037452
9.135228,1783997366.300622,5.022310,-0.384966,0.231465,-0.135626,-0.024972,-1.032392
9.145110,1783997366.310065,5.021816,-0.386088,0.222327,-0.124245,-0.045223,-1.031355
9.157899,1783997366.328096,5.021542,-0.387546,0.213277,-0.108795,-0.069509,-1.029587
9.170024,1783997366.338969,5.021159,-0.388994,0.203863,-0.091341,-0.094677,-1.030477
9.181679,1783997366.351737,5.021377,-0.391179,0.194771,-0.069188,-0.124972,-1.028725
9.194003,1783997366.362123,5.021591,-0.393481,0.185122,-0.045635,-0.155421,-1.030530
9.204056,1783997366.373759,5.021988,-0.396066,0.175270,-0.020771,-0.186251,-1.033113
9.214259,1783997366.386202,5.022691,-0.399055,0.165497,0.005039,-0.217682,-1.033748
9.224056,1783997366.394215,5.023272,-0.401907,0.155355,0.029532,-0.245159,-1.036306
