t_rel,state_stamp,x,y,z,vx,vy,vz
7.837103,1783997364.996078,3.000000,-0.000000,1.117633,0.000000,-0.000000,-0.028244
7.847931,1783997365.018806,3.000000,-0.000000,1.117104,0.000000,-0.000000,-0.026249
7.857971,1783997365.018806,3.000000,-0.000000,1.117104,0.000000,-0.000000,-0.026249
7.867955,1783997365.037637,3.000000,-0.000000,1.116881,0.000000,-0.000000,-0.020492
7.881511,1783997365.037637,3.000000,-0.000000,1.116881,0.000000,-0.000000,-0.020492
7.891564,1783997365.056240,3.000000,-0.000000,1.116388,0.000000,-0.000000,-0.022900
7.901567,1783997365.056240,3.000000,-0.000000,1.116388,0.000000,-0.000000,-0.022900
7.914470,1783997365.084966,3.000000,-0.000000,1.115599,0.000000,-0.000000,-0.024725
7.924520,1783997365.084966,3.000000,-0.000000,1.115599,0.000000,-0.000000,-0.024725
7.935057,1783997365.103629,3.000000,-0.000000,1.115344,0.000000,-0.000000,-0.020295
7.947109,1783997365.103629,3.000000,-0.000000,1.115344,0.000000,-0.000000,-0.020295
7.960406,1783997365.122052,3.000000,-0.000000,1.114840,0.000000,-0.000000,-0.023128
7.973029,1783997365.144885,3.000000,-0.000000,1.114334,0.000000,-0.000000,-0.022734
7.983080,1783997365.144885,3.000000,-0.000000,1.114334,0.000000,-0.000000,-0.022734
7.993838,1783997365.165289,3.000000,-0.000000,1.113841,0.000000,-0.000000,-0.023297
8.003917,1783997365.165289,3.000000,-0.000000,1.113841,0.000000,-0.000000,-0.023297
8.015651,1783997365.184980,3.000000,-0.000000,1.113364,0.000000,-0.000000,-0.023669
8.027206,1783997365.184980,3.000000,-0.000000,1.113364,0.000000,-0.000000,-0.023669
8.038128,1783997365.204377,3.000000,-0.000000,1.112883,0.000000,-0.000000,-0.024133
8.048629,1783997365.204377,3.000000,-0.000000,1.112883,0.000000,-0.000000,-0.024133
8.060428,1783997365.225292,3.000000,-0.000000,1.112381,0.000000,-0.000000,-0.024073
8.070220,1783997365.225292,3.000000,-0.000000,1.112381,0.000000,-0.000000,-0.024073
8.080239,1783997365.244624,3.000000,-0.000000,1.111874,0.000000,-0.000000,-0.024930
8.090204,1783997365.244624,3.000000,-0.000000,1.111874,0.000000,-0.000000,-0.024930
8.101102,1783997365.268046,3.000000,-0.000000,1.111327,0.000000,-0.000000,-0.024300
8.113156,1783997365.268046,3.000000,-0.000000,1.111327,0.000000,-0.000000,-0.024300
8.123277,1783997365.287452,3.000000,-0.000000,1.110836,0.000000,-0.000000,-0.024703
8.133557,1783997365.287452,3.000000,-0.000000,1.110836,0.000000,-0.000000,-0.024703
