t_rel,state_stamp,x,y,z,vx,vy,vz
7.791783,1783997324.528642,3.000000,0.000000,1.114477,0.000000,0.000000,-0.030764
7.802987,1783997324.528642,3.000000,0.000000,1.114477,0.000000,0.000000,-0.030764
7.813056,1783997324.548700,3.000000,0.000000,1.113882,0.000000,0.000000,-0.030323
7.823046,1783997324.548700,3.000000,0.000000,1.113882,0.000000,0.000000,-0.030323
7.833040,1783997324.572223,3.000000,0.000000,1.113239,0.000000,0.000000,-0.029132
7.843247,1783997324.572223,3.000000,0.000000,1.113239,0.000000,0.000000,-0.029132
7.853072,1783997324.572223,3.000000,0.000000,1.113239,0.000000,0.000000,-0.029132
7.878386,1783997324.615330,3.000000,0.000000,1.112001,0.000000,0.000000,-0.045152
7.906396,1783997324.646651,3.000000,0.000000,1.111401,0.000000,0.000000,-0.034752
7.926320,1783997324.656015,3.000000,0.000000,1.111062,0.000000,0.000000,-0.035353
7.938216,1783997324.656015,3.000000,0.000000,1.111062,0.000000,0.000000,-0.035353
7.951825,1783997324.684554,3.000000,0.000000,1.110349,0.000000,0.000000,-0.031200
7.962271,1783997324.684554,3.000000,0.000000,1.110349,0.000000,0.000000,-0.031200
7.974306,1783997324.705558,3.000000,0.000000,1.109747,0.000000,0.000000,-0.030176
7.988110,1783997324.725684,3.000000,0.000000,1.109161,0.000000,0.000000,-0.029758
7.998172,1783997324.725684,3.000000,0.000000,1.109161,0.000000,0.000000,-0.029758
8.008179,1783997324.746382,3.000000,0.000000,1.108604,0.000000,0.000000,-0.028627
8.018176,1783997324.746382,3.000000,0.000000,1.108604,0.000000,0.000000,-0.028627
8.028143,1783997324.765791,3.000000,0.000000,1.108081,0.000000,0.000000,-0.027939
8.038392,1783997324.765791,3.000000,0.000000,1.108081,0.000000,0.000000,-0.027939
8.048444,1783997324.786819,3.000000,0.000000,1.107541,0.000000,0.000000,-0.027050
8.061883,1783997324.786819,3.000000,0.000000,1.107541,0.000000,0.000000,-0.027050
8.073159,1783997324.806691,3.000000,0.000000,1.107048,0.000000,0.000000,-0.026152
8.085171,1783997324.806691,3.000000,0.000000,1.107048,0.000000,0.000000,-0.026152
8.096716,1783997324.827814,3.000000,0.000000,1.106562,0.000000,0.000000,-0.024883
8.108763,1783997324.827814,3.000000,0.000000,1.106562,0.000000,0.000000,-0.024883
8.120467,1783997324.850383,3.000000,0.000000,1.106111,0.000000,0.000000,-0.022931
8.132361,1783997324.870157,3.000000,0.000000,1.105643,0.000000,0.000000,-0.023217
8.144423,1783997324.870157,3.000000,0.000000,1.105643,0.000000,0.000000,-0.023217
8.156321,1783997324.891388,3.000000,0.000000,1.105162,0.000000,0.000000,-0.022994
8.168247,1783997324.891388,3.000000,0.000000,1.105162,0.000000,0.000000,-0.022994
8.178297,1783997324.911404,3.000000,0.000000,1.104662,0.000000,0.000000,-0.023802
8.190344,1783997324.930604,3.000000,0.000000,1.104169,0.000000,0.000000,-0.024549
8.201100,1783997324.930604,3.000000,0.000000,1.104169,0.000000,0.000000,-0.024549
8.212990,1783997324.951387,3.000000,0.000000,1.103671,0.000000,0.000000,-0.024301
8.224858,1783997324.951387,3.000000,0.000000,1.103671,0.000000,0.000000,-0.024301
8.235369,1783997324.970663,3.000000,0.000000,1.103167,0.000000,0.000000,-0.025052
8.245358,1783997324.970663,3.000000,0.000000,1.103167,0.000000,0.000000,-0.025052
8.257043,1783997324.990596,3.000000,0.000000,1.102658,0.000000,0.000000,-0.025251
8.268956,1783997324.990596,3.000000,0.000000,1.102658,0.000000,0.000000,-0.025251
8.280995,1783997325.013682,3.000000,0.000000,1.102112,0.000000,0.000000,-0.024598
8.293166,1783997325.013682,3.000000,0.000000,1.102112,0.000000,0.000000,-0.024598
8.305899,1783997325.036491,3.000000,0.000000,1.101590,0.000000,0.000000,-0.023911
8.316969,1783997325.054814,3.000000,0.000000,1.101314,0.000000,0.000000,-0.020374
8.330404,1783997325.054814,3.000000,0.000000,1.101314,0.000000,0.000000,-0.020374
8.340530,1783997325.077646,3.000000,0.000000,1.100767,0.000000,0.000000,-0.021821
8.353039,1783997325.077646,3.000000,0.000000,1.100767,0.000000,0.000000,-0.021821
8.364883,1783997325.100638,3.000000,0.000000,1.100219,0.000000,0.000000,-0.022612
8.374939,1783997325.100638,3.000000,0.000000,1.100219,0.000000,0.000000,-0.022612
8.386372,1783997325.120584,3.000000,0.000000,1.099708,0.000000,0.000000,-0.023820
8.396429,1783997325.120584,3.000000,0.000000,1.099708,0.000000,0.000000,-0.023820
8.407010,1783997325.141374,3.000000,0.000000,1.099199,0.000000,0.000000,-0.024083
8.417092,1783997325.141374,3.000000,0.000000,1.099199,0.000000,0.000000,-0.024083
8.427885,1783997325.162395,3.000000,0.000000,1.098659,0.000000,0.000000,-0.024731
8.437950,1783997325.162395,3.000000,0.000000,1.098659,0.000000,0.000000,-0.024731
8.447950,1783997325.181575,3.000000,0.000000,1.098146,0.000000,0.000000,-0.025531
